,     Angle,       PSD
1133,50.3565,629
1134,50.3965,581
1135,50.4365,609
1136,50.4766,605
1137,50.5166,611
1138,50.5566,592
1139,50.5967,596
1140,50.6367,617
1141,50.6767,584
1142,50.7168,592
1143,50.7568,587
1144,50.7968,571
1145,50.8369,546
1146,50.8769,610
1147,50.9169,586
1148,50.957,653
1149,50.997,638
1150,51.037,601
1151,51.0771,629
1152,51.1171,566
1153,51.1571,610
1154,51.1972,593
1155,51.2372,543
1156,51.2772,553
1157,51.3173,579
1158,51.3573,622
1159,51.3973,594
1160,51.4374,574
1161,51.4774,582
1162,51.5174,567
1163,51.5574,566
1164,51.5975,573
1165,51.6375,561
1166,51.6775,569
1167,51.7176,574
1168,51.7576,590
1169,51.7976,615
1170,51.8377,559
1171,51.8777,519
1172,51.9177,526
1173,51.9578,555
1174,51.9978,590
1175,52.0378,549
1176,52.0779,577
1177,52.1179,569
1178,52.1579,542
1179,52.198,565
1180,52.238,544
1181,52.278,573
1182,52.3181,560
1183,52.3581,528
1184,52.3981,536
1185,52.4382,520
1186,52.4782,544
1187,52.5182,535
1188,52.5583,537
1189,52.5983,571
1190,52.6383,588
1191,52.6784,504
1192,52.7184,574
1193,52.7584,542
1194,52.7984,556
1195,52.8385,545
1196,52.8785,527
1197,52.9185,532
1198,52.9586,550
1199,52.9986,520
1200,53.0386,531
1201,53.0787,517
1202,53.1187,554
1203,53.1587,556
1204,53.1988,528
1205,53.2388,508
1206,53.2788,530
1207,53.3189,532
1208,53.3589,504
1209,53.3989,503
1210,53.439,495
1211,53.479,514
1212,53.519,536
1213,53.5591,513
1214,53.5991,494
1215,53.6391,515
1216,53.6792,486
1217,53.7192,514
1218,53.7592,591
1219,53.7993,499
1220,53.8393,524
1221,53.8793,565
1222,53.9193,523
1223,53.9594,511
1224,53.9994,511
1225,54.0394,487
1226,54.0795,496
1227,54.1195,471
1228,54.1595,506
1229,54.1996,488
1230,54.2396,483
1231,54.2796,487
1232,54.3197,483
1233,54.3597,505
1234,54.3997,530
1235,54.4398,521
1236,54.4798,489
1237,54.5198,480
1238,54.5599,491
1239,54.5999,500
1240,54.6399,493
1241,54.68,485
1242,54.72,477
1243,54.76,508
1244,54.8001,446
1245,54.8401,501
1246,54.8801,486
1247,54.9202,478
1248,54.9602,484
1249,55.0002,473
1250,55.0402,496
1251,55.0803,518
1252,55.1203,472
1253,55.1603,459
1254,55.2004,457
1255,55.2404,485
1256,55.2804,492
1257,55.3205,485
1258,55.3605,509
1259,55.4005,494
1260,55.4406,468
1261,55.4806,489
1262,55.5206,451
1263,55.5607,470
1264,55.6007,466
1265,55.6407,476
1266,55.6808,432
1267,55.7208,449
1268,55.7608,482
1269,55.8009,525
1270,55.8409,473
1271,55.8809,463
1272,55.921,472
1273,55.961,479
1274,56.001,488
1275,56.0411,487
1276,56.0811,486
1277,56.1211,471
1278,56.1612,468
1279,56.2012,470
1280,56.2412,482
1281,56.2812,501
1282,56.3213,472
1283,56.3613,437
1284,56.4013,487
1285,56.4414,511
1286,56.4814,455
1287,56.5214,482
