,     Angle,       PSD
1440,62.6464,359
1441,62.6864,361
1442,62.7264,332
1443,62.7665,358
1444,62.8065,348
1445,62.8465,377
1446,62.8866,360
1447,62.9266,338
1448,62.9666,334
1449,63.0067,321
1450,63.0467,328
1451,63.0867,344
1452,63.1268,340
1453,63.1668,310
1454,63.2068,336
1455,63.2469,297
1456,63.2869,336
1457,63.3269,336
1458,63.3669,345
1459,63.407,347
1460,63.447,336
1461,63.487,339
1462,63.5271,339
1463,63.5671,367
1464,63.6071,294
1465,63.6472,334
1466,63.6872,328
1467,63.7272,359
1468,63.7673,363
1469,63.8073,336
1470,63.8473,348
1471,63.8874,357
1472,63.9274,344
1473,63.9674,317
1474,64.0075,322
1475,64.0475,337
1476,64.0875,343
1477,64.1276,347
1478,64.1676,371
1479,64.2076,338
1480,64.2477,309
1481,64.2877,369
1482,64.3277,330
1483,64.3678,355
1484,64.4078,349
1485,64.4478,365
1486,64.4878,359
1487,64.5279,373
1488,64.5679,316
1489,64.6079,340
1490,64.648,346
1491,64.688,339
1492,64.728,336
1493,64.7681,333
1494,64.8081,355
1495,64.8481,359
1496,64.8882,361
1497,64.9282,317
1498,64.9682,361
1499,65.0083,367
1500,65.0483,340
1501,65.0883,333
1502,65.1284,342
1503,65.1684,335
1504,65.2084,336
1505,65.2485,344
1506,65.2885,342
1507,65.3285,291
1508,65.3686,351
1509,65.4086,346
1510,65.4486,318
1511,65.4887,296
1512,65.5287,358
1513,65.5687,341
1514,65.6088,342
1515,65.6488,342
1516,65.6888,310
1517,65.7288,297
1518,65.7689,349
1519,65.8089,321
1520,65.8489,350
1521,65.889,349
1522,65.929,331
1523,65.969,345
1524,66.0091,329
1525,66.0491,322
1526,66.0891,323
1527,66.1292,314
1528,66.1692,308
1529,66.2092,309
1530,66.2493,373
1531,66.2893,311
1532,66.3293,330
1533,66.3694,344
1534,66.4094,375
1535,66.4494,343
1536,66.4895,320
1537,66.5295,341
1538,66.5695,354
1539,66.6096,308
1540,66.6496,305
1541,66.6896,329
1542,66.7297,349
1543,66.7697,316
1544,66.8097,350
1545,66.8497,342
1546,66.8898,336
1547,66.9298,318
1548,66.9698,349
1549,67.0099,324
1550,67.0499,332
1551,67.0899,325
1552,67.13,315
1553,67.17,327
1554,67.21,349
1555,67.2501,326
1556,67.2901,332
1557,67.3301,337
1558,67.3702,345
1559,67.4102,333
1560,67.4502,308
1561,67.4903,331
1562,67.5303,346
1563,67.5703,345
1564,67.6104,334
1565,67.6504,319
1566,67.6904,330
1567,67.7305,309
1568,67.7705,322
1569,67.8105,335
1570,67.8506,327
1571,67.8906,353
1572,67.9306,338
1573,67.9707,340
1574,68.0107,366
1575,68.0507,327
1576,68.0907,303
1577,68.1308,322
1578,68.1708,337
1579,68.2108,343
1580,68.2509,346
1581,68.2909,325
1582,68.3309,307
1583,68.371,345
1584,68.411,340
1585,68.451,355
1586,68.4911,290
1587,68.5311,320
1588,68.5711,359
1589,68.6112,324
1590,68.6512,370
1591,68.6912,285
1592,68.7313,314
1593,68.7713,332
1594,68.8113,293
1595,68.8514,357
1596,68.8914,339
1597,68.9314,341
1598,68.9715,319
1599,69.0115,301
1600,69.0515,309
1601,69.0916,345
1602,69.1316,298
1603,69.1716,294
1604,69.2116,313
1605,69.2517,309
1606,69.2917,303
1607,69.3317,308
1608,69.3718,300
1609,69.4118,300
1610,69.4518,330
1611,69.4919,300
1612,69.5319,324
1613,69.5719,328
1614,69.612,319
1615,69.652,334
1616,69.692,333
1617,69.7321,324
1618,69.7721,295
1619,69.8121,322
1620,69.8522,319
1621,69.8922,318
1622,69.9322,306
1623,69.9723,310
1624,70.0123,327
1625,70.0523,316
1626,70.0924,333
1627,70.1324,300
1628,70.1724,334
1629,70.2125,304
1630,70.2525,332
1631,70.2925,324
1632,70.3326,333
1633,70.3726,319
1634,70.4126,339
1635,70.4526,307
1636,70.4927,319
1637,70.5327,354
1638,70.5727,300
1639,70.6128,295
1640,70.6528,295
1641,70.6928,330
1642,70.7329,349
1643,70.7729,341
1644,70.8129,344
1645,70.853,307
1646,70.893,318
1647,70.933,330
1648,70.9731,332
1649,71.0131,298
1650,71.0531,305
1651,71.0932,336
1652,71.1332,325
1653,71.1732,336
1654,71.2133,332
1655,71.2533,311
1656,71.2933,304
1657,71.3334,307
1658,71.3734,327
1659,71.4134,330
1660,71.4535,329
1661,71.4935,317
1662,71.5335,293
1663,71.5735,288
1664,71.6136,313
1665,71.6536,306
1666,71.6936,322
1667,71.7337,324
1668,71.7737,319
1669,71.8137,313
1670,71.8538,344
1671,71.8938,335
1672,71.9338,331
1673,71.9739,313
1674,72.0139,322
1675,72.0539,329
1676,72.094,317
1677,72.134,294
1678,72.174,306
1679,72.2141,287
1680,72.2541,309
1681,72.2941,337
1682,72.3342,291
1683,72.3742,301
1684,72.4142,314
1685,72.4543,305
1686,72.4943,337
1687,72.5343,315
1688,72.5744,305
1689,72.6144,300
1690,72.6544,303
1691,72.6945,321
1692,72.7345,311
1693,72.7745,316
1694,72.8145,330
1695,72.8546,305
1696,72.8946,319
1697,72.9346,312
1698,72.9747,339
1699,73.0147,338
1700,73.0547,300
1701,73.0948,286
1702,73.1348,299
1703,73.1748,364
1704,73.2149,329
1705,73.2549,312
1706,73.2949,324
1707,73.335,310
1708,73.375,343
1709,73.415,334
1710,73.4551,319
1711,73.4951,311
1712,73.5351,342
1713,73.5752,334
1714,73.6152,339
1715,73.6552,337
1716,73.6953,287
1717,73.7353,321
1718,73.7753,328
1719,73.8154,329
1720,73.8554,327
1721,73.8954,306
1722,73.9354,329
1723,73.9755,313
1724,74.0155,306
1725,74.0555,332
1726,74.0956,332
1727,74.1356,332
1728,74.1756,316
1729,74.2157,337
1730,74.2557,319
1731,74.2957,326
1732,74.3358,313
1733,74.3758,336
1734,74.4158,279
1735,74.4559,310
1736,74.4959,302
1737,74.5359,304
1738,74.576,314
1739,74.616,311
1740,74.656,299
1741,74.6961,292
1742,74.7361,319
1743,74.7761,325
1744,74.8162,340
1745,74.8562,302
1746,74.8962,325
1747,74.9363,324
1748,74.9763,254
1749,75.0163,292
1750,75.0563,302
1751,75.0964,329
1752,75.1364,340
1753,75.1764,306
1754,75.2165,283
1755,75.2565,300
1756,75.2965,311
1757,75.3366,328
1758,75.3766,345
1759,75.4166,307
1760,75.4567,319
1761,75.4967,316
1762,75.5367,297
1763,75.5768,333
1764,75.6168,328
1765,75.6568,264
1766,75.6969,296
1767,75.7369,317
1768,75.7769,312
1769,75.817,281
1770,75.857,294
1771,75.897,297
1772,75.9371,351
1773,75.9771,291
1774,76.0171,324
1775,76.0572,328
1776,76.0972,324
1777,76.1372,319
1778,76.1773,327
1779,76.2173,326
1780,76.2573,325
1781,76.2973,317
1782,76.3374,294
1783,76.3774,290
1784,76.4174,319
1785,76.4575,300
1786,76.4975,290
1787,76.5375,337
1788,76.5776,372
1789,76.6176,333
1790,76.6576,333
1791,76.6977,364
1792,76.7377,304
1793,76.7777,326
1794,76.8178,350
1795,76.8578,282
1796,76.8978,318
1797,76.9379,312
1798,76.9779,337
1799,77.0179,310
1800,77.058,334
1801,77.098,321
1802,77.138,302
1803,77.1781,313
1804,77.2181,340
1805,77.2581,329
1806,77.2982,328
1807,77.3382,339
1808,77.3782,334
1809,77.4182,331
1810,77.4583,328
1811,77.4983,293
1812,77.5383,329
1813,77.5784,319
1814,77.6184,320
1815,77.6584,299
1816,77.6985,331
1817,77.7385,305
1818,77.7785,290
1819,77.8186,290
1820,77.8586,293
1821,77.8986,335
1822,77.9387,308
1823,77.9787,323
1824,78.0187,297
1825,78.0588,343
1826,78.0988,318
1827,78.1388,305
1828,78.1789,309
1829,78.2189,326
1830,78.2589,329
1831,78.299,291
1832,78.339,327
1833,78.379,318
