,     Angle,       PSD
1422,61.9258,389
1423,61.9658,419
1424,62.0059,374
1425,62.0459,428
1426,62.0859,384
1427,62.1259,364
1428,62.166,384
1429,62.206,385
1430,62.246,384
1431,62.2861,387
1432,62.3261,397
1433,62.3661,411
1434,62.4062,407
1435,62.4462,372
1436,62.4862,362
1437,62.5263,350
1438,62.5663,422
1439,62.6063,384
1440,62.6464,391
1441,62.6864,394
1442,62.7264,358
1443,62.7665,389
1444,62.8065,417
1445,62.8465,398
1446,62.8866,384
1447,62.9266,394
1448,62.9666,399
1449,63.0067,365
1450,63.0467,420
1451,63.0867,391
1452,63.1268,366
1453,63.1668,379
1454,63.2068,383
1455,63.2469,388
1456,63.2869,343
1457,63.3269,387
1458,63.3669,374
1459,63.407,406
1460,63.447,411
1461,63.487,379
1462,63.5271,343
1463,63.5671,381
1464,63.6071,372
1465,63.6472,343
1466,63.6872,402
1467,63.7272,400
1468,63.7673,370
1469,63.8073,351
1470,63.8473,405
1471,63.8874,398
1472,63.9274,360
1473,63.9674,363
1474,64.0075,380
1475,64.0475,399
1476,64.0875,375
1477,64.1276,392
1478,64.1676,413
1479,64.2076,388
1480,64.2477,413
1481,64.2877,405
1482,64.3277,386
1483,64.3678,401
1484,64.4078,382
1485,64.4478,389
1486,64.4878,384
1487,64.5279,377
1488,64.5679,389
1489,64.6079,372
1490,64.648,370
1491,64.688,359
1492,64.728,385
1493,64.7681,380
1494,64.8081,374
1495,64.8481,371
1496,64.8882,396
1497,64.9282,368
1498,64.9682,389
1499,65.0083,395
1500,65.0483,390
1501,65.0883,379
1502,65.1284,380
1503,65.1684,385
1504,65.2084,357
1505,65.2485,387
1506,65.2885,371
1507,65.3285,389
1508,65.3686,357
1509,65.4086,389
1510,65.4486,363
1511,65.4887,365
1512,65.5287,395
1513,65.5687,382
1514,65.6088,374
1515,65.6488,380
1516,65.6888,391
1517,65.7288,365
1518,65.7689,316
1519,65.8089,397
1520,65.8489,388
1521,65.889,384
1522,65.929,335
1523,65.969,358
1524,66.0091,393
1525,66.0491,385
1526,66.0891,364
1527,66.1292,378
1528,66.1692,349
1529,66.2092,392
1530,66.2493,371
1531,66.2893,349
1532,66.3293,371
1533,66.3694,373
1534,66.4094,366
1535,66.4494,405
1536,66.4895,364
1537,66.5295,375
1538,66.5695,390
1539,66.6096,379
1540,66.6496,356
1541,66.6896,388
1542,66.7297,335
1543,66.7697,353
1544,66.8097,377
1545,66.8497,389
1546,66.8898,338
1547,66.9298,373
1548,66.9698,365
1549,67.0099,373
1550,67.0499,375
1551,67.0899,395
1552,67.13,358
1553,67.17,364
1554,67.21,386
1555,67.2501,304
1556,67.2901,405
1557,67.3301,404
1558,67.3702,396
1559,67.4102,331
1560,67.4502,318
1561,67.4903,350
1562,67.5303,322
1563,67.5703,384
1564,67.6104,371
1565,67.6504,412
1566,67.6904,319
1567,67.7305,373
1568,67.7705,343
1569,67.8105,385
1570,67.8506,350
1571,67.8906,383
1572,67.9306,365
1573,67.9707,385
1574,68.0107,376
1575,68.0507,393
1576,68.0907,371
1577,68.1308,375
1578,68.1708,340
1579,68.2108,337
1580,68.2509,348
1581,68.2909,385
1582,68.3309,346
1583,68.371,357
1584,68.411,373
1585,68.451,375
1586,68.4911,360
1587,68.5311,386
1588,68.5711,359
1589,68.6112,364
1590,68.6512,363
1591,68.6912,315
1592,68.7313,355
1593,68.7713,362
1594,68.8113,333
1595,68.8514,363
1596,68.8914,329
1597,68.9314,384
1598,68.9715,352
1599,69.0115,354
1600,69.0515,381
1601,69.0916,342
1602,69.1316,407
1603,69.1716,356
1604,69.2116,383
1605,69.2517,354
1606,69.2917,366
1607,69.3317,358
1608,69.3718,366
1609,69.4118,338
1610,69.4518,354
1611,69.4919,365
1612,69.5319,369
1613,69.5719,395
1614,69.612,348
1615,69.652,368
1616,69.692,355
1617,69.7321,357
1618,69.7721,346
1619,69.8121,358
1620,69.8522,360
1621,69.8922,338
1622,69.9322,340
1623,69.9723,340
1624,70.0123,361
